"TOA5","fortuna","CR3000","9089","CR3000.Std.32.03","CPU:ADF07072022.CR3","29040","Horarios"
"TIMESTAMP","RECORD","ESTACION","TEMP_C_Avg","RH_Avg","RAD_KW_m2_Max","RAD_KW_m2_Min","RAD_MJ_m2_Tot","INT_sol_Tot","LLUV_mm_Tot","FREC_VIEN","DIR_PRED","VIENT_m_s_escalar","VIENT_m_s_S_WVT","DIR_vient_D1_WVT","DIR_vient_SD1_WVT","PRES_mb_Avg","QFF","Td_Avg","es_Avg","Anonymous1","Anonymous2","P_mar","TEMP_C_Std","RH_Std","VCORR_m_s_Std","VOLT_BAT_Max","VOLT_BAT_Min","TEM_LOG_Avg","PRES_mb_Std","VCORR_m_s_Max","RH_caja_Max","muestreoScan_Tot","ST_Avg","PAR_Den_Avg","PAR_Tot_Tot","UVE_Irradiance_Max","UVE_Irradiance_Min","ETos","Rso"
"TS","RN","","Deg C","%","kW/m2","kW/m2","MJ/m2","minutos","mm","","","meters/Sec","meters/Sec","Deg","Deg","mb","","Deg C","hPa","","","","Deg C","%","meters/Sec","Volts","Volts","Deg C","mb","meters/Sec","%","","Deg C","umol/s/m^2","mmol/m^2","W/m^2","W/m^2","mm","MJ/m²"
"","","Smp","Avg","Avg","Max","Min","Tot","Tot","Tot","Smp","Smp","WVc","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Smp","Smp","Smp","Std","Std","Std","Max","Min","Avg","Std","Max","Max","Tot","Avg","Avg","Tot","Max","Min","ETos","Rso"
"2022-07-07 09:00:00",0,69727,26.65,69.24,1.03,0.312,0.9254442,26.25,0,471,4,1.179,1.121,135.6,17.62,983.4252,-99,20.47,34.92,-8,-8,-99,0.365,3.229,0.569,13.3,13.24,29.05,0.075,2.973,61.28,690,29.75,1030.387,2132.901,0.1179696,0.05018425,0.153,1.777
"2022-07-07 10:00:00",1,69727,27.84,66.46,1.159,0.304,2.177947,46.55,0,535,3,1.609,1.48,110.6,22.34,983.6445,-99,20.94,37.44,-8,-8,-99,0.394,2.613,0.753,13.26,13.19,30.87,0.106,4.769,41.65,1200,30.92,1377.146,4957.725,0.1598634,0.07769287,0.439,2.434
"2022-07-07 11:00:00",2,69727,28.19,68.43,1.352,0.119,2.126723,18.75,0,507,3,2.075,1.83,102.5,24.71,983.3887,-99,21.75,38.23,-8,-8,-99,0.598,2.489,1.033,13.22,13.17,32.29,0.169,5.815,29.46,1200,31.36,1330.489,4789.759,0.2262886,0.02811528,0.446,2.985
"2022-07-07 12:00:00",3,69727,26.09,84.5,1.015,0.084,1.183965,3.1,1.2,571,4,1.448,1.369,115.1,19,982.8419,-99,23.19,33.8,-8,-8,-99,0.55,3.789,1.079,13.29,13.16,30.64,0.2,5.651,31.18,1200,30.49,744.1236,2678.845,0.1898671,0.01943221,0.248,3.314
"2022-07-07 13:00:00",4,69727,27.95,72.7,1.229,0.174,2.089066,21.9,0,501,3,1.52,1.306,97.3,21.35,982.0964,-99,22.48,37.72,-8,-8,-99,0.847,5,0.893,13.29,13.21,29.71,0.295,5.684,27.47,1200,31.9,1037.696,3735.706,0.2174416,0.04365866,0.437,3.431
"2022-07-07 14:00:00",5,69727,29.75,62.58,1.247,0.315,2.559019,32.9,0,738,3,2.773,2.581,101.8,20.74,981.488,-99,21.76,41.83,-8,-8,-99,0.445,2.021,1.257,13.23,13.15,33.39,0.086,7.709,20.97,1200,32.44,1185.082,4266.295,0.1976688,0.06692746,0.555,3.3
"2022-07-07 15:00:00",6,69727,28.6,65.81,0.981,0.258,1.322255,37.15,0,811,3,2.291,2.139,91.5,20.86,981.2726,-99,21.5,39.13,-8,-8,-99,0.221,1.633,1.061,13.19,13.15,33.47,0.217,6.174,22.76,1200,31.49,777.2897,2798.243,0.1257417,0.05315695,0.31,2.924
"2022-07-07 16:00:00",7,69727,28.53,66.52,0.742,0.205,0.9729607,25,0,797,3,1.667,1.539,91.6,22.05,980.6608,-99,21.62,38.98,-8,-8,-99,0.155,1.48,0.761,13.22,13.17,32.09,0.082,4.149,22.03,1200,31.92,545.1621,1962.583,0.07150164,0.02858063,0.231,2.338
"2022-07-07 17:00:00",8,69727,28.07,68.66,0.296,0.063,0.6301754,22.4,0,731,3,1.45,1.348,91.9,20.34,980.8215,-99,21.7,37.95,-8,-8,-99,0.25,1.769,0.783,13.22,13.19,31,0.074,4.051,22.84,1200,31.65,329.7368,1187.052,0.02949205,0.005512437,0.155,1.6
"2022-07-07 18:00:00",9,69727,27.02,75.11,0.085,0.003,0.1947352,0,0,549,3,0.996,0.91,80.9,23.56,981.2366,-99,22.16,35.69,-8,-8,-99,0.279,2.67,0.73,13.29,13.21,29.41,0.176,4.181,23.71,1200,31.16,115.8605,417.0978,0.006175314,0.0003917375,0.06,0.789
"2022-07-07 19:00:00",10,69727,25.16,88.9,0.003,0,0.001030107,0,0,88,0,0.291,0.127,203.6,23.63,981.6157,-99,23.11,31.99,-8,-8,-99,0.61,4.448,0.223,13.34,13.25,27.19,0.146,1.241,23.96,1200,30.32,1.571207,5.656344,0.0003917375,0.0001100157,0.003,0.109
"2022-07-07 20:00:00",11,69727,24.77,89.9,0,0,0,0,0,469,2,0.84,0.68,41.04,21.46,982.171,-99,22.93,31.24,-8,-8,-99,0.337,3.343,0.773,13.37,13.3,25.58,0.19,3.103,23.6,1200,29.45,0,0,0.0001265881,"NAN",0.002,0
"2022-07-07 21:00:00",12,69727,24.77,88.9,0,0,0,0,0,780,2,1.371,1.273,47.14,20.8,982.7152,-99,22.75,31.24,-8,-8,-99,0.159,1.07,0.72,13.37,13.3,25.18,0.169,3.985,23.07,1200,28.98,0,0,0.0001265881,"NAN",0.005,0
"2022-07-07 22:00:00",13,69727,24.18,92.8,0,0,0,0,0,331,4,0.597,0.537,111.4,19.94,982.9922,-99,22.87,30.15,-8,-8,-99,0.098,0.932,0.431,13.37,13.33,24.75,0.038,2.45,23.15,1200,28.99,0,0,0.0001265881,"NAN",-0.001,0
"2022-07-07 23:00:00",14,69727,24.1,94.2,0,0,0,0,0,429,3,0.833,0.781,108.7,19.06,983.0118,-99,23.05,30,-8,-8,-99,0.03,0.512,0.566,13.37,13.34,24.57,0.074,3.626,22.51,1200,28.84,0,0,0.0001265881,"NAN",-0.001,0
"2022-07-08 00:00:00",15,69727,23.86,94,0,0,0,0,0,508,4,0.732,0.676,124.4,19.34,982.5899,-99,22.76,29.57,-8,-8,-99,0.177,0.791,0.399,13.37,13.3,24.41,0.183,2.091,22.81,1200,28.52,0,0,0.0001265896,9.344451E-05,-0.001,0
"2022-07-08 01:00:00",16,69727,23.49,95.4,0,0,0,0,0,483,5,0.659,0.616,168.6,16.32,981.9925,-99,22.65,28.93,-8,-8,-99,0.097,0.486,0.365,13.37,13.34,23.81,0.097,1.862,22.95,1200,28.14,0,0,0.0001265899,9.344474E-05,-0.002,0
"2022-07-08 02:00:00",17,69727,23.77,93.8,0,0,0,0,0,488,4,0.812,0.725,124.8,25.12,981.7947,-99,22.65,29.42,-8,-8,-99,0.054,0.387,0.474,13.37,13.34,23.69,0.067,2.646,22.49,1200,28.31,0,0,9.344497E-05,"NAN",-0.001,0
"2022-07-08 03:00:00",18,69727,23.72,93.2,0,0,0,0,0,414,4,0.764,0.692,114,24.83,981.7832,-99,22.49,29.34,-8,-8,-99,0.037,0.376,0.48,13.37,13.34,23.87,0.06,2.744,22.24,1200,28.21,0,0,9.344497E-05,"NAN",-0.001,0
"2022-07-08 04:00:00",19,69727,23.64,93,0,0,0,0,0,501,4,0.698,0.602,126.5,26.51,982.1887,-99,22.37,29.19,-8,-8,-99,0.075,0.355,0.404,13.37,13.34,23.86,0.11,2.581,22.2,1200,28.11,6.795003E-05,0.0002446201,9.344497E-05,"NAN",-0.001,0
"2022-07-08 05:00:00",20,69727,23.56,93,0,0,0,0,0,446,4,0.663,0.586,132,22.97,982.0781,-99,22.28,29.05,-8,-8,-99,0.069,0.595,0.503,13.37,13.34,23.79,0.139,2.777,22.18,1200,28,0.05544735,0.1996105,9.344497E-05,"NAN",-0.001,0
"2022-07-08 06:00:00",21,69727,23.56,92.9,0.026,0,0.01873229,0,0,387,4,0.611,0.546,140.5,21.47,982.5129,-99,22.27,29.05,-8,-8,-99,0.058,0.347,0.427,13.37,13.3,23.75,0.132,2.45,22.11,1200,28.04,12.51376,45.04955,0.001800411,9.344451E-05,0.001,0
"2022-07-08 07:00:00",22,69727,24.35,88.2,0.388,0.025,0.4212995,7.4,0,329,0,0.501,0.436,134,22.26,982.9779,-99,22.19,30.47,-8,-8,-99,0.523,3.729,0.38,13.36,13.31,24.11,0.126,1.829,22.01,1200,28.85,275.5326,991.9172,0.02034432,0.001700978,0.043,0.165
"2022-07-08 08:00:00",23,69727,26.17,77.46,0.616,0.125,1.059802,39.3,0,582,3,1.092,0.997,100.4,20.4,983.1521,-99,21.84,33.96,-8,-8,-99,0.473,2.211,0.544,13.32,13.24,26.38,0.138,3.038,20.17,1200,30.08,697.5726,2511.261,0.05084978,0.01777574,0.185,0.896
"2022-07-08 09:00:00",24,69727,27.27,72.19,0.884,0.229,1.945191,43.15,0,533,3,1.046,0.94,95,25.14,983.4483,-99,21.73,36.23,-8,-8,-99,0.631,3.751,0.618,13.29,13.17,29.63,0.16,3.659,18.8,1200,31.15,1246.799,4488.476,0.1147521,0.03169348,0.374,1.703
"2022-07-08 10:00:00",25,69727,27.51,73.29,1.097,0.286,1.56382,13.45,0,505,2,1.357,1.168,65.78,30.32,983.6331,-99,22.23,36.72,-8,-8,-99,0.289,1.872,0.674,13.22,13.18,32,0.076,3.267,18.32,1200,31.44,987.2954,3554.263,0.1437892,0.06117864,0.322,2.42
"2022-07-08 11:00:00",26,69727,26.94,78.59,0.857,0.05,0.9921266,2.15,2,445,3,1.6,1.303,85.4,24.19,983.3426,-99,22.74,35.62,-8,-8,-99,1.33,8.67,0.792,13.26,13.19,31.55,0.084,4.835,22.31,1200,30.99,639.3635,2301.708,0.1616573,0.01320222,0.221,2.973
"2022-07-08 12:00:00",27,69727,25.83,87.7,1.401,0.267,1.914787,10.45,0.2,336,2,1.041,0.618,74.05,38.44,982.9079,-99,23.52,33.32,-8,-8,-99,1.098,5.771,0.882,13.29,13.24,28.47,0.261,4.737,22.13,1200,30.7,1152.027,4147.298,0.2364116,0.06179364,0.379,3.31
"2022-07-08 13:00:00",28,69727,28.68,72.04,1.346,0.266,2.892362,46.8,0,422,2,1.324,0.965,38.74,39.14,982.163,-99,23.06,39.33,-8,-8,-99,0.555,2.961,1.043,13.25,13.17,31.58,0.128,5.488,15.7,1200,33.09,1497.158,5389.767,0.2399544,0.1009691,0.594,3.425
"2022-07-08 14:00:00",29,69727,27.45,73.94,1.346,0.08,1.478161,12.5,0.2,534,2,2.823,2.434,28.52,29,982.3221,-99,22.24,36.86,-8,-8,-99,2.165,6.75,2.048,13.26,13.14,33.43,0.266,10.22,21.26,1200,30.37,783.4412,2820.388,0.2238891,0.01810819,0.328,3.296
"2022-07-08 15:00:00",30,69727,24.84,84.8,0.14,0.083,0.4086719,0,0,429,6,1.014,0.62,227.5,30.34,982.3174,-99,22.04,31.38,-8,-8,-99,0.306,1.73,0.627,13.29,13.24,28.94,0.303,2.973,21.7,1200,28.91,287.0407,1033.347,0.03365386,0.01701434,0.094,2.92
"2022-07-08 16:00:00",31,69727,25.52,80.6,0.142,0.041,0.4070333,0,0,366,2,0.836,0.518,84.6,41.76,981.818,-99,21.86,32.67,-8,-8,-99,0.198,1.638,0.516,13.29,13.25,27.38,0.303,2.221,21.3,1200,29.62,278.5166,1002.66,0.027687,0.006208581,0.096,2.338
"2022-07-08 17:00:00",32,69727,25.05,86.1,0.097,0.025,0.179688,0,0,506,4,0.721,0.661,126.1,20.45,981.6146,-99,22.49,31.77,-8,-8,-99,0.153,1.047,0.555,13.33,13.25,26.81,0.271,2.809,21.65,1200,29.57,119.0714,428.6571,0.009589358,0.002396987,0.044,1.596
"2022-07-08 18:00:00",33,69727,25,88.2,0.043,0.001,0.05378326,0,0,205,0,0.332,0.274,24.71,22.62,982.702,-99,22.84,31.67,-8,-8,-99,0.138,1.209,0.41,13.33,13.28,26.28,0.232,1.993,21.63,1200,29.98,36.5827,131.6977,0.003689626,0.0002260228,0.015,0.788
"2022-07-08 19:00:00",34,69727,24.64,91.4,0.001,0,0.0002585175,0,0,534,3,0.935,0.832,80.7,22.12,983.1127,-99,23.08,31,-8,-8,-99,0.121,1.676,0.591,13.36,13.28,25.65,0.158,3.43,21.95,1200,29.34,0.4229643,1.522672,0.0002260233,9.344493E-05,0.006,0.109
"2022-07-08 20:00:00",35,69727,24.32,95.7,0,0,0,0,0,564,3,1.33,1.157,84.1,27.52,983.5881,-99,23.53,30.41,-8,-8,-99,0.051,0.497,0.749,13.37,13.3,25.03,0.121,5.423,21.96,1200,29,0,0,0.0001100176,"NAN",0.004,0
"2022-07-08 21:00:00",36,69727,24.32,95.3,0,0,0,0,0,366,4,0.808,0.608,113.5,27.34,983.8271,-99,23.45,30.4,-8,-8,-99,0.044,0.464,0.65,13.37,13.34,24.73,0.08,4.279,21.85,1200,29.31,0,0,0.0001100176,"NAN",0.003,0
"2022-07-08 22:00:00",37,69727,24.29,94.6,0,0,0,0,0.2,323,4,0.636,0.529,120.4,25.56,983.4893,-99,23.29,30.36,-8,-8,-99,0.096,0.521,0.463,13.37,13.34,24.63,0.111,2.515,21.9,1200,29.32,0,0,0.0001100176,"NAN",0.003,0
"2022-07-08 23:00:00",38,69727,23.95,95.9,0,0,0,0,0.2,713,2,1.454,1.29,53.12,23.95,983.9242,-99,23.18,29.74,-8,-8,-99,0.203,0.605,0.981,13.37,13.34,24.43,0.202,6.109,21.88,1200,28.34,0,0,0.0001100176,"NAN",0.004,0
"2022-07-09 00:00:00",39,69727,23.47,95.8,0,0,0,0,0.4,333,5,0.634,0.401,146.9,26.72,984.1119,-99,22.7,28.89,-8,-8,-99,0.084,0.347,0.424,13.37,13.3,23.98,0.203,2.973,21.92,1200,28.16,0,0,0.0001265907,9.344534E-05,0.002,0
"2022-07-09 01:00:00",40,69727,23.24,95.9,0,0,0,0,0,277,6,0.628,0.48,205.8,36.84,983.3536,-99,22.48,28.5,-8,-8,-99,0.037,0.515,0.403,13.37,13.34,23.61,0.189,1.993,21.82,1200,27.82,0,0,0.0001100185,9.344539E-05,0.002,0
"2022-07-09 02:00:00",41,69727,23.37,96.5,0,0,0,0,0.8,273,0,0.39,0.328,209.7,34.86,982.7761,-99,22.71,28.72,-8,-8,-99,0.087,0.428,0.333,13.37,13.33,23.51,0.136,1.372,21.75,1200,28.24,0,0,9.344564E-05,"NAN",0.001,0
"2022-07-09 03:00:00",42,69727,23.48,96.7,0,0,0,0,2.2,261,2,0.69,0.518,62.15,32.41,982.6514,-99,22.86,28.91,-8,-8,-99,0.05,0.263,0.604,13.37,13.34,23.61,0.05,2.875,21.75,1200,28.23,0,0,9.344564E-05,"NAN",0.002,0
"2022-07-09 04:00:00",43,69727,23.35,97.2,0,0,0,0,11,267,2,0.763,0.547,72.48,44.13,982.7094,-99,22.82,28.69,-8,-8,-99,0.049,0.344,0.66,13.37,13.34,23.57,0.11,3.626,21.93,1200,28.02,0,0,9.344564E-05,"NAN",0.002,0
"2022-07-09 05:00:00",44,69727,23.21,97.6,0,0,0,0,2.4,253,7,0.753,0.261,188.9,43.16,982.9142,-99,22.74,28.45,-8,-8,-99,0.048,0.176,0.438,13.4,13.34,23.5,0.082,2.613,22.29,1200,27.85,0.06122404,0.2204065,9.344564E-05,"NAN",0.001,0
"2022-07-09 06:00:00",45,69727,23.52,96.4,0.04,0,0.03236964,0,0.4,227,2,0.836,0.459,71.82,46.34,983.1146,-99,22.84,28.97,-8,-8,-99,0.153,0.491,0.703,13.37,13.3,23.51,0.161,3.92,22.36,1200,28.14,18.52348,66.68451,0.0009054984,9.344519E-05,0.005,0
"2022-07-09 07:00:00",46,69727,24.14,94.4,0.267,0.014,0.2787691,0,0,307,2,0.772,0.473,47.67,48.52,984.0684,-99,23.11,30.08,-8,-8,-99,0.332,1.243,0.612,13.36,13.34,23.87,0.254,3.495,22.36,1200,28.96,183.7209,661.3953,0.01706338,0.0004580377,0.016,0.163
"2022-07-09 08:00:00",47,69727,25.17,90.2,0.369,0.049,0.6750599,0,0,868,2,1.881,1.743,47.58,21.77,984.5765,-99,23.39,32,-8,-8,-99,0.194,1.315,0.723,13.36,13.28,25.35,0.173,4.149,21.49,1200,29.38,424.6013,1528.565,0.0410738,0.004899235,0.115,0.887
"2022-07-09 09:00:00",48,69727,25.94,86,0.612,0.098,0.8809812,0.3,0,821,2,1.898,1.759,45.58,20.96,985.2186,-99,23.36,33.5,-8,-8,-99,0.248,1.617,0.863,13.33,13.27,26.92,0.279,4.9,21.78,1200,30.13,554.0093,1994.433,0.076717,0.01333355,0.176,1.689
"2022-07-09 10:00:00",49,69727,26.66,84.1,0.987,0.061,1.450765,20.9,0.6,565,2,1.457,1.318,65.12,25.19,985.666,-99,23.67,34.96,-8,-8,-99,0.537,2.734,0.738,13.29,13.25,27.76,0.171,4.083,22.03,1200,31.33,915.1227,3294.442,0.1489531,0.01262112,0.29,2.404
"2022-07-09 11:00:00",50,69727,28.27,74.68,1.087,0.389,2.04679,13.75,0,515,3,1.624,1.366,76.97,29.13,984.7248,-99,23.27,38.39,-8,-8,-99,0.304,2.317,0.745,13.29,13.18,30.59,0.276,4.573,17.79,1200,32.59,1279.18,4605.047,0.169598,0.08110867,0.424,2.967
"2022-07-09 12:00:00",51,69727,27.62,78.72,0.642,0.087,1.200603,0.15,3.6,586,3,1.981,1.663,77.76,23.28,984.2236,-99,23.47,37.04,-8,-8,-99,1.155,6.365,1.103,13.26,13.18,32.02,0.137,6.37,23.7,1200,31.82,769.5345,2770.324,0.1307476,0.02435519,0.266,3.312
"2022-07-09 13:00:00",52,69727,24.76,92.3,0.313,0.107,0.8867841,0.05,1.8,460,6,1.345,0.764,192.4,20.54,983.9089,-99,23.35,31.22,-8,-8,-99,0.41,1.898,0.651,13.33,13.24,28.09,0.254,4.998,24.24,1200,29.32,564.1857,2031.068,0.07127342,0.02940978,0.182,3.423
"2022-07-09 14:00:00",53,69727,25.24,89.1,0.252,0.052,0.529806,0,3.6,265,7,0.781,0.41,283,38.33,983.3222,-99,23.23,32.15,-8,-8,-99,0.587,4.798,0.574,13.33,13.26,26.83,0.109,2.907,24.09,1200,30.13,342.0835,1231.501,0.05523029,0.01253923,0.115,3.285
"2022-07-09 15:00:00",54,69727,25.63,87.8,0.278,0.159,0.7923265,0,0,478,6,0.857,0.791,243.4,21.34,983.0195,-99,23.38,32.88,-8,-8,-99,0.351,2.612,0.39,13.32,13.26,26.59,0.244,1.895,23.61,1200,30.55,512.1982,1843.914,0.05218007,0.0273209,0.168,2.907
"2022-07-09 16:00:00",55,69727,25.34,88.3,0.22,0.012,0.3309735,0,3.2,281,2,0.988,0.577,49.41,43.68,982.9371,-99,23.17,32.33,-8,-8,-99,0.689,3.36,0.635,13.32,13.24,27.18,0.285,3.495,24.83,1200,30.05,130.9019,471.2467,0.03636905,0.001899806,0.076,2.327
"2022-07-09 17:00:00",56,69727,23.95,93.9,0.069,0.003,0.1051555,0,1.4,576,2,1.267,1.099,36.49,27.85,984.0936,-99,22.85,29.75,-8,-8,-99,0.221,1.469,0.755,13.36,13.28,25.26,0.436,4.149,24.93,1200,28.29,72.00451,259.2162,0.008992777,0.0004911943,0.026,1.596
"2022-07-09 18:00:00",57,69727,23.12,96.5,0.008,0,0.01025965,0,5.6,379,4,1.114,0.794,111,24.62,985.0932,-99,22.47,28.28,-8,-8,-99,0.19,0.446,0.709,13.36,13.31,24.04,0.147,4.933,24.9,1200,27.35,8.247941,29.69259,0.0009386636,0.0001265923,0.005,0.791
"2022-07-09 19:00:00",58,69727,22.81,96.5,0,0,2.303315E-06,0,4.8,395,6,0.832,0.67,206.6,20.24,984.9191,-99,22.15,27.77,-8,-8,-99,0.045,1.027,0.525,13.4,13.3,23.37,0.29,2.319,24.93,1200,27.07,0.1492933,0.5374559,0.0001431655,9.344632E-05,0.003,0.11
"2022-07-09 20:00:00",59,69727,22.39,95.1,0,0,0,0,0.8,858,6,1.004,0.961,220.4,15.2,984.2891,-99,21.51,27.07,-8,-8,-99,0.17,0.499,0.463,13.4,13.37,22.82,0.086,2.581,25.2,1200,26.19,0,0,0.000126593,"NAN",0.003,0
"2022-07-09 21:00:00",60,69727,21.97,95.4,0,0,0,0,0,898,6,1.037,0.903,234.4,26.66,984.5398,-99,21.14,26.38,-8,-8,-99,0.116,0.8,0.413,13.4,13.36,22.26,0.172,2.352,25.2,1200,25.55,0,0,0.000126593,"NAN",0.003,0
"2022-07-09 22:00:00",61,69727,22.04,95.1,0,0,0,0,0,562,6,0.846,0.728,204.8,22.31,985.1455,-99,21.14,26.49,-8,-8,-99,0.081,0.649,0.374,13.4,13.37,22.07,0.213,1.862,25.1,1200,25.75,0,0,0.000126593,"NAN",0.003,0
"2022-07-09 23:00:00",62,69727,22.24,95.1,0,0,0,0,0,237,0,0.443,0.409,203.9,18.32,985.1969,-99,21.35,26.81,-8,-8,-99,0.069,0.818,0.351,13.4,13.37,22.2,0.145,1.797,25.13,1200,26.34,0,0,0.000126593,"NAN",0.002,0
"2022-07-10 00:00:00",63,69727,22.24,97.1,0,0,0,0,0,185,0,0.275,0.213,239.2,30.65,984.736,-99,21.69,26.82,-8,-8,-99,0.085,0.309,0.261,13.4,13.34,22.33,0.118,0.947,25.1,1200,26.64,0,0,0.0001597398,9.344664E-05,0.001,0
"2022-07-10 01:00:00",64,69727,22.44,96.6,0,0,0,0,0,639,6,0.609,0.576,226.5,25.25,984.1177,-99,21.81,27.15,-8,-8,-99,0.054,0.789,0.432,13.4,13.37,22.52,0.238,1.895,25.03,1200,26.67,0,0,0.0001100204,9.344675E-05,0.002,0
"2022-07-10 02:00:00",65,69727,22.42,96,0,0,0,0,0,247,0,0.425,0.194,194.7,31.22,983.4894,-99,21.68,27.12,-8,-8,-99,0.092,0.859,0.481,13.4,13.37,22.5,0.096,1.797,25.13,1200,26.72,0,0,9.344677E-05,"NAN",0.001,0
"2022-07-10 03:00:00",66,69727,22.17,97.6,0,0,0,0,0,475,6,0.53,0.505,222.8,15.49,983.2269,-99,21.71,26.71,-8,-8,-99,0.049,0.127,0.302,13.4,13.37,22.33,0.182,1.568,25.21,1200,26.4,0,0,9.344677E-05,"NAN",0.001,0
"2022-07-10 04:00:00",67,69727,21.82,97.9,0,0,0,0,0,545,6,0.571,0.543,230,13.29,982.7948,-99,21.4,26.14,-8,-8,-99,0.139,0.193,0.215,13.4,13.37,22.02,0.2,1.143,25.51,1200,25.87,6.795747E-05,0.0002446469,9.344677E-05,"NAN",0.001,0
"2022-07-10 05:00:00",68,69727,21.86,98.1,0,0,0,0,0,36,0,0.085,0.039,126.1,38.25,983.574,-99,21.48,26.2,-8,-8,-99,0.12,0.167,0.138,13.4,13.37,21.79,0.151,0.849,25.38,1200,26.28,0.06034641,0.2172471,9.344677E-05,"NAN",0,0
"2022-07-10 06:00:00",69,69727,22.24,97.9,0.026,0,0.03140638,0,0,200,0,0.313,0.228,252.3,33.64,984.0032,-99,21.82,26.82,-8,-8,-99,0.087,0.148,0.237,13.4,13.34,22.15,0.14,1.209,25.15,1200,26.68,20.05002,72.18008,0.001701045,9.344686E-05,0.004,0
"2022-07-10 07:00:00",70,69727,23.54,93,0.359,0.024,0.517087,22.85,0,232,0,0.353,0.309,216.5,35.88,984.1647,-99,22.25,29.07,-8,-8,-99,1.012,4.801,0.305,13.39,13.34,22.77,0.124,1.535,24.93,1200,28.18,325.1243,1170.448,0.02122325,0.001667899,0.061,0.161
"2022-07-10 08:00:00",71,69727,26.61,80.3,0.656,0.173,1.112225,27.3,0,529,2,1.11,0.681,57.98,21.16,983.8678,-99,22.87,34.84,-8,-8,-99,0.381,1.857,0.651,13.36,13.27,26.14,0.238,3.757,22.23,1200,31.06,717.9764,2584.715,0.05316861,0.01943328,0.197,0.887
"2022-07-10 09:00:00",72,69727,26.03,84.8,0.843,0.101,1.113213,10.65,0,760,3,1.688,1.604,105.9,17.96,984.774,-99,23.2,33.68,-8,-8,-99,0.589,2.175,0.555,13.29,13.24,28.97,0.219,3.43,23.15,1200,30.27,702.4714,2528.897,0.09065092,0.0195309,0.215,1.688
"2022-07-10 10:00:00",73,69727,26.87,81.2,1.182,0.229,1.732599,17.5,0,684,4,1,0.909,132.6,23.38,985.1334,-99,23.3,35.4,-8,-8,-99,0.693,3.102,0.412,13.29,13.21,29.83,0.076,2.319,23.15,1200,31.65,1106.616,3983.818,0.1587626,0.05883768,0.343,2.407
"2022-07-10 11:00:00",74,69727,28.26,75.82,1.23,0.2,2.719144,37,0.2,300,3,0.945,0.669,88.1,40.98,984.5753,-99,23.47,38.4,-8,-8,-99,0.825,5.251,0.607,13.22,13.17,31.66,0.237,3.136,22.75,1200,33.18,1707.992,6148.771,0.2136831,0.05482944,0.549,2.965
"2022-07-10 12:00:00",75,69727,29.23,69.6,1.356,0.222,3.145348,44.3,0,369,2,1.211,0.712,61.87,38.59,983.5784,-99,23,40.6,-8,-8,-99,0.588,4.29,0.629,13.19,13.17,33.32,0.345,3.103,21.63,1200,33.69,1958.247,7049.689,0.229914,0.06742468,0.647,3.32
"2022-07-10 13:00:00",76,69727,29.85,66.21,1.333,0.223,1.858215,13.35,0,395,3,1.135,0.7,71.09,49.66,982.4473,-99,22.79,42.06,-8,-8,-99,0.283,1.939,0.665,13.18,13.13,34.43,0.388,3.855,20.41,1200,34.24,1104.607,3976.585,0.2355988,0.06068212,0.407,3.433
"2022-07-10 14:00:00",77,69727,29.59,66.88,1.1,0.186,1.281836,10.95,0,288,2,0.944,0.56,24.76,49.71,981.752,-99,22.71,41.45,-8,-8,-99,0.333,2.441,0.758,13.19,13.14,33.6,0.112,3.593,21.7,1200,34.07,709.5652,2554.435,0.1687499,0.04691033,0.29,3.295
"2022-07-10 15:00:00",78,69727,28.44,72.96,1.06,0.1,1.421817,16.2,0.6,589,2,3.163,2.825,21.58,25.65,981.3334,-99,22.94,38.92,-8,-8,-99,1.616,8.22,1.562,13.23,13.13,33.31,0.115,8.4,25.89,1200,31.5,848.8852,3055.987,0.1439225,0.01726231,0.325,2.915
"2022-07-10 16:00:00",79,69727,25.01,91.4,0.099,0.018,0.145676,0,1.2,280,6,1.05,0.371,337.7,24.81,981.6397,-99,23.43,31.69,-8,-8,-99,0.354,3.071,0.659,13.32,13.19,28.42,0.247,3.887,26.57,1200,29.82,101.4742,365.3072,0.01721259,0.002496477,0.036,2.327
"2022-07-10 17:00:00",80,69727,24.77,93,0.049,0.022,0.1190222,0,0,553,6,0.719,0.653,237.1,21.87,981.5908,-99,23.49,31.24,-8,-8,-99,0.058,1.084,0.435,13.32,13.3,25.77,0.09,2.025,26.12,1200,29.86,80.98325,291.5397,0.006076167,0.001916417,0.028,1.593
"2022-07-10 18:00:00",81,69727,24.34,95.1,0.022,0,0.0245086,0,1.2,344,0,0.513,0.493,244.7,12.03,982.0859,-99,23.44,30.45,-8,-8,-99,0.179,0.815,0.226,13.32,13.29,25.16,0.26,1.339,25.77,1200,29.54,18.55013,66.78047,0.001899845,0.0001597355,0.007,0.788
"2022-07-10 19:00:00",82,69727,23.92,96.1,0,0,1.180346E-05,0,3.2,723,6,0.728,0.706,229.5,15.01,982.6462,-99,23.19,29.69,-8,-8,-99,0.1,0.309,0.471,13.37,13.28,24.62,0.092,1.797,25.77,1200,28.82,0.1886236,0.6790448,0.000176308,9.344511E-05,0.003,0.11
